HomeTeam,AwayTeam,FTHG,FTAG,HP,AP,Pdiff,HPOS,APOS,POSdiff,HW,AW,HD,AD,HL,AL,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTSF,ATSF,HTSTF,ATSTF,HTSC,ATSC,HTSTC,ATSTC,HPR,APR,HF5,AF5,HTHGS,ATAGS,HTHGC,ATAGC,HTHSF,ATASF,HTHSC,ATASC,HTHSTF,ATASTF,HTHSTC,ATASTC,HTHP,ATAP,HTHW,ATAW,HTHD,ATAD,HTHL,ATAL,avg_HGPG,avg_AGPG
Stoke,Cardiff,0,0,1.0,1.0,0,16,17,-1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.9230769230769231,0.8461538461538461,1.3846153846153846,1.5384615384615385,-0.46153846153846156,-0.6923076923076923,10.615384615384615,10.076923076923077,3.5384615384615383,2.769230769230769,14.076923076923077,17.846153846153847,5.0,6.230769230769231,3,1,6,5,0.7692307692307693,0.6153846153846154,0.46153846153846156,1.5384615384615385,10.461538461538462,10.923076923076923,10.0,17.384615384615383,3.076923076923077,2.4615384615384617,3.230769230769231,5.6923076923076925,1.3846153846153846,0.7692307692307693,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.46153846153846156,1.536764705882353,1.0294117647058822
Sunderland,Chelsea,3,4,0.6153846153846154,2.076923076923077,-19,19,2,17,0.15384615384615385,0.6153846153846154,0.15384615384615385,0.6153846153846154,0.6923076923076923,0.15384615384615385,0.6153846153846154,1.8461538461538463,1.8461538461538463,0.8461538461538461,-1.2307692307692308,1.0,10.538461538461538,17.23076923076923,2.230769230769231,5.769230769230769,15.615384615384615,10.692307692307692,4.615384615384615,3.3076923076923075,0,3,6,10,0.9230769230769231,1.0769230769230769,1.5384615384615385,0.7692307692307693,12.153846153846153,14.76923076923077,13.384615384615385,11.23076923076923,2.769230769230769,4.923076923076923,4.153846153846154,3.6923076923076925,0.9230769230769231,1.2307692307692308,0.3076923076923077,0.3076923076923077,0.0,0.3076923076923077,0.6153846153846154,0.3076923076923077,1.5255474452554745,1.0218978102189782
Swansea,Newcastle,3,0,1.1538461538461537,1.7692307692307692,-8,13,6,7,0.3076923076923077,0.5384615384615384,0.3076923076923077,0.5384615384615384,0.46153846153846156,0.3076923076923077,1.3076923076923077,1.4615384615384615,1.4615384615384615,1.3846153846153846,-0.15384615384615385,0.07692307692307693,13.538461538461538,15.384615384615385,5.3076923076923075,5.153846153846154,11.846153846153847,13.538461538461538,3.6923076923076925,4.538461538461538,3,3,8,10,1.6923076923076923,1.2307692307692308,1.6923076923076923,1.6923076923076923,13.076923076923077,12.461538461538462,9.846153846153847,14.615384615384615,5.230769230769231,5.076923076923077,3.6923076923076925,6.0,0.9230769230769231,1.3846153846153846,0.15384615384615385,0.46153846153846156,0.46153846153846156,0.0,0.3076923076923077,0.46153846153846156,1.536231884057971,1.0434782608695652
West Brom,Man City,2,3,1.1538461538461537,1.9230769230769231,-10,12,3,9,0.23076923076923078,0.6153846153846154,0.23076923076923078,0.6153846153846154,0.3076923076923077,0.3076923076923077,1.1538461538461537,2.8461538461538463,1.2307692307692308,0.9230769230769231,-0.07692307692307693,1.9230769230769231,11.461538461538462,17.46153846153846,3.076923076923077,6.769230769230769,13.307692307692308,9.0,4.6923076923076925,3.1538461538461537,1,3,6,9,1.2307692307692308,1.2307692307692308,0.9230769230769231,1.5384615384615385,10.153846153846153,15.538461538461538,10.307692307692308,8.615384615384615,2.769230769230769,5.230769230769231,3.3846153846153846,3.230769230769231,1.2307692307692308,0.6153846153846154,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.6153846153846154,1.5467625899280575,1.0359712230215827
Crystal Palace,Cardiff,2,0,0.7142857142857143,1.0,-4,19,15,4,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.7857142857142857,1.5714285714285714,1.4285714285714286,-1.0,-0.6428571428571429,10.571428571428571,10.357142857142858,2.9285714285714284,2.7857142857142856,12.785714285714286,17.785714285714285,4.0,5.928571428571429,0,0,4,5,0.7142857142857143,0.5714285714285714,1.4285714285714286,1.4285714285714286,11.0,12.142857142857142,12.428571428571429,18.571428571428573,3.5714285714285716,2.7142857142857144,3.5714285714285716,5.571428571428571,1.0,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.42857142857142855,1.55,1.05
Liverpool,West Ham,4,1,1.9285714285714286,0.9285714285714286,14,4,17,-13,0.5714285714285714,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.5,2.142857142857143,0.8571428571428571,1.2142857142857142,1.0714285714285714,0.9285714285714286,-0.21428571428571427,16.0,12.785714285714286,6.357142857142857,3.2857142857142856,13.5,12.857142857142858,4.928571428571429,4.0,0,3,7,5,2.5714285714285716,0.5714285714285714,0.5714285714285714,0.7142857142857143,19.571428571428573,12.0,10.857142857142858,12.714285714285714,8.142857142857142,3.142857142857143,3.7142857142857144,3.857142857142857,2.5714285714285716,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.553191489361702,1.0425531914893618
Man United,Newcastle,0,1,1.5714285714285714,1.6428571428571428,-1,9,7,2,0.42857142857142855,0.5,0.42857142857142855,0.5,0.2857142857142857,0.35714285714285715,1.5714285714285714,1.3571428571428572,1.2857142857142858,1.5,0.2857142857142857,-0.14285714285714285,13.285714285714286,15.285714285714286,4.714285714285714,5.0,11.928571428571429,13.5,4.142857142857143,4.571428571428571,1,3,11,12,1.1428571428571428,1.1428571428571428,0.8571428571428571,2.0,14.285714285714286,13.571428571428571,11.0,15.428571428571429,4.857142857142857,5.142857142857143,3.7142857142857144,6.285714285714286,1.5714285714285714,1.2857142857142858,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,1.5704225352112675,1.0422535211267605
Southampton,Man City,1,1,1.5714285714285714,2.0,-6,8,3,5,0.42857142857142855,0.6428571428571429,0.42857142857142855,0.6428571428571429,0.2857142857142857,0.2857142857142857,1.2857142857142858,2.857142857142857,0.9285714285714286,1.0,0.35714285714285715,1.8571428571428572,13.5,17.285714285714285,4.642857142857143,6.642857142857143,9.857142857142858,9.214285714285714,3.2142857142857144,3.0,0,3,7,9,1.8571428571428572,1.5714285714285714,0.7142857142857143,1.7142857142857142,16.0,16.571428571428573,8.0,9.714285714285714,5.714285714285714,5.571428571428571,2.2857142857142856,3.142857142857143,2.0,1.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.5594405594405594,1.0419580419580419
Stoke,Chelsea,3,2,1.0,2.142857142857143,-16,14,2,12,0.21428571428571427,0.6428571428571429,0.21428571428571427,0.6428571428571429,0.42857142857142855,0.14285714285714285,0.8571428571428571,2.0,1.2857142857142858,1.0,-0.42857142857142855,1.0,11.071428571428571,17.357142857142858,3.4285714285714284,5.714285714285714,14.071428571428571,10.785714285714286,4.857142857142857,3.2857142857142856,0,3,5,10,0.7142857142857143,1.5714285714285714,0.42857142857142855,1.1428571428571428,12.142857142857142,16.428571428571427,11.285714285714286,12.142857142857142,3.142857142857143,5.285714285714286,3.4285714285714284,3.857142857142857,1.4285714285714286,1.5714285714285714,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.5555555555555556,1.0416666666666667
Sunderland,Tottenham,1,2,0.5714285714285714,1.7142857142857142,-16,20,6,14,0.14285714285714285,0.5,0.14285714285714285,0.5,0.7142857142857143,0.2857142857142857,0.7857142857142857,0.9285714285714286,2.0,1.0714285714285714,-1.2142857142857142,-0.14285714285714285,10.642857142857142,17.428571428571427,2.2857142857142856,6.0,15.857142857142858,10.071428571428571,4.642857142857143,3.857142857142857,1,1,7,5,1.2857142857142858,0.8571428571428571,2.0,1.1428571428571428,13.0,17.142857142857142,15.142857142857142,11.0,3.0,5.714285714285714,4.571428571428571,3.857142857142857,0.8571428571428571,1.8571428571428572,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,1.5655172413793104,1.0482758620689656
West Brom,Norwich,0,2,1.0714285714285714,1.0,1,13,16,-3,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.5714285714285714,1.2142857142857142,0.8571428571428571,1.3571428571428572,2.0,-0.14285714285714285,-1.1428571428571428,11.5,12.357142857142858,2.9285714285714284,3.642857142857143,13.428571428571429,16.571428571428573,4.714285714285714,5.5,0,3,5,7,1.4285714285714286,0.5714285714285714,1.2857142857142858,3.0,11.142857142857142,9.714285714285714,11.714285714285714,19.0,2.7142857142857144,3.142857142857143,3.857142857142857,6.571428571428571,1.1428571428571428,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.8571428571428571,1.5616438356164384,1.0547945205479452
Arsenal,Everton,1,1,2.4285714285714284,1.9285714285714286,7,1,5,-4,0.7857142857142857,0.5,0.7857142857142857,0.5,0.14285714285714285,0.07142857142857142,2.0714285714285716,1.5714285714285714,0.7142857142857143,0.9285714285714286,1.3571428571428572,0.6428571428571429,14.0,14.714285714285714,5.714285714285714,5.571428571428571,11.142857142857142,11.285714285714286,3.7857142857142856,3.5,3,3,12,9,2.142857142857143,1.2857142857142858,0.7142857142857143,1.0,15.0,13.285714285714286,10.428571428571429,10.571428571428571,6.571428571428571,3.857142857142857,3.857142857142857,3.0,2.5714285714285716,1.7142857142857142,0.8571428571428571,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,1.5510204081632653,1.0612244897959184
Fulham,Aston Villa,2,0,0.7142857142857143,1.3571428571428572,-9,18,10,8,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.7142857142857143,0.35714285714285715,0.8571428571428571,1.1428571428571428,1.8571428571428572,1.1428571428571428,-1.0,0.0,8.714285714285714,12.357142857142858,3.0,3.5714285714285716,19.714285714285715,13.071428571428571,6.142857142857143,3.9285714285714284,0,1,0,6,1.0,1.4285714285714286,1.8571428571428572,1.0,12.285714285714286,11.285714285714286,16.714285714285715,14.0,4.428571428571429,3.857142857142857,4.571428571428571,3.7142857142857144,0.5714285714285714,1.7142857142857142,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.14285714285714285,1.5472972972972974,1.0608108108108107
Swansea,Hull,1,1,1.2857142857142858,1.2142857142857142,1,11,12,-1,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.5,1.4285714285714286,0.8571428571428571,1.3571428571428572,1.2857142857142858,0.07142857142857142,-0.42857142857142855,13.5,10.928571428571429,5.285714285714286,2.5,12.0,14.214285714285714,3.642857142857143,4.357142857142857,0,3,5,6,2.0,0.7142857142857143,1.5714285714285714,2.142857142857143,14.0,8.857142857142858,11.142857142857142,16.142857142857142,5.571428571428571,2.5714285714285716,3.857142857142857,5.571428571428571,1.2857142857142858,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.8571428571428571,1.5503355704697988,1.0536912751677852
Cardiff,West Brom,1,0,0.9333333333333333,1.0,-1,16,15,1,0.2,0.2,0.2,0.2,0.4666666666666667,0.4,0.7333333333333333,1.1333333333333333,1.4666666666666666,1.4,-0.7333333333333333,-0.26666666666666666,10.333333333333334,12.466666666666667,2.7333333333333334,3.533333333333333,17.866666666666667,13.066666666666666,5.866666666666666,4.6,1,0,5,5,0.9333333333333333,0.9333333333333333,1.3333333333333333,1.3333333333333333,8.0,11.066666666666666,15.866666666666667,14.133333333333333,2.6666666666666665,2.933333333333333,5.866666666666666,5.2,1.0666666666666667,0.9333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.4,0.26666666666666666,1.5466666666666666,1.0533333333333332
Chelsea,Crystal Palace,2,1,2.0,0.8666666666666667,17,3,19,-16,0.6,0.26666666666666666,0.6,0.26666666666666666,0.2,0.6666666666666666,2.0,0.6666666666666666,1.1333333333333333,1.4666666666666666,0.8666666666666667,-0.8,17.2,11.133333333333333,5.733333333333333,3.066666666666667,10.666666666666666,12.6,3.2666666666666666,3.8666666666666667,3,3,10,7,2.2666666666666666,0.4,0.8,1.6,17.066666666666666,9.466666666666667,8.8,12.266666666666667,5.733333333333333,2.1333333333333333,2.533333333333333,4.133333333333334,2.533333333333333,0.4,0.8,0.13333333333333333,0.13333333333333333,0.0,0.0,0.8,1.5430463576158941,1.0463576158940397
Everton,Fulham,4,1,1.8666666666666667,0.8666666666666667,15,5,18,-13,0.4666666666666667,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.6666666666666666,1.5333333333333334,0.9333333333333333,0.9333333333333333,1.7333333333333334,0.6,-0.8,14.533333333333333,9.6,5.466666666666667,3.466666666666667,11.266666666666667,19.066666666666666,3.6,5.866666666666666,3,0,9,0,1.7333333333333334,0.6666666666666666,0.8,1.7333333333333334,15.066666666666666,4.8,11.2,21.2,6.8,1.4666666666666666,3.7333333333333334,7.2,2.0,0.8,0.5333333333333333,0.26666666666666666,0.4,0.0,0.0,0.6666666666666666,1.5460526315789473,1.0460526315789473
Hull,Stoke,0,0,1.2,1.1333333333333333,1,12,13,-1,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.4666666666666667,0.4,0.8666666666666667,1.0,1.2666666666666666,1.3333333333333333,-0.4,-0.3333333333333333,10.8,10.933333333333334,2.466666666666667,3.4,14.0,14.133333333333333,4.2,4.933333333333334,0,1,6,6,0.9333333333333333,0.9333333333333333,0.4,2.0,12.133333333333333,9.333333333333334,11.466666666666667,15.733333333333333,2.2666666666666666,3.466666666666667,2.933333333333333,5.866666666666666,1.8666666666666667,0.5333333333333333,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.6666666666666666,1.5620915032679739,1.0457516339869282
Man City,Arsenal,6,3,1.9333333333333333,2.3333333333333335,-6,4,1,3,0.6,0.7333333333333333,0.6,0.7333333333333333,0.26666666666666666,0.13333333333333333,2.7333333333333334,2.0,1.0,0.7333333333333333,1.7333333333333334,1.2666666666666666,17.0,13.8,6.4,5.666666666666667,9.6,11.2,3.066666666666667,3.8,3,3,12,12,3.8666666666666667,1.8666666666666667,0.26666666666666666,0.6666666666666666,16.8,12.133333333333333,8.133333333333333,11.066666666666666,7.2,4.533333333333333,2.6666666666666665,3.466666666666667,2.8,2.1333333333333333,0.9333333333333333,0.6666666666666666,0.0,0.13333333333333333,0.0,0.13333333333333333,1.551948051948052,1.0389610389610389
Newcastle,Southampton,1,1,1.7333333333333334,1.5333333333333334,3,7,8,-1,0.5333333333333333,0.4,0.5333333333333333,0.4,0.3333333333333333,0.26666666666666666,1.3333333333333333,1.2666666666666666,1.4,0.9333333333333333,-0.06666666666666667,0.3333333333333333,14.866666666666667,13.6,4.866666666666666,4.6,13.133333333333333,10.066666666666666,4.533333333333333,3.2,0,0,12,4,1.4666666666666666,0.6666666666666666,0.9333333333333333,1.0666666666666667,15.866666666666667,10.266666666666667,10.8,10.933333333333334,4.533333333333333,3.3333333333333335,2.6666666666666665,3.8666666666666667,1.8666666666666667,1.0666666666666667,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4,1.5806451612903225,1.0516129032258064
West Ham,Sunderland,0,0,0.8666666666666667,0.5333333333333333,5,17,20,-3,0.2,0.13333333333333333,0.2,0.13333333333333333,0.5333333333333333,0.7333333333333333,0.8666666666666667,0.8,1.2666666666666666,2.0,-0.4,-1.2,12.466666666666667,10.666666666666666,3.1333333333333333,2.4,14.133333333333333,16.266666666666666,4.333333333333333,4.666666666666667,0,0,4,4,1.0666666666666667,0.26666666666666666,1.3333333333333333,1.8666666666666667,12.666666666666666,7.733333333333333,12.133333333333333,15.466666666666667,3.2,1.4666666666666666,3.8666666666666667,4.4,0.9333333333333333,0.26666666666666666,0.26666666666666666,0.0,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.6666666666666666,1.5769230769230769,1.0512820512820513
Aston Villa,Man United,0,3,1.2666666666666666,1.4666666666666666,-3,11,9,2,0.3333333333333333,0.4,0.3333333333333333,0.4,0.4,0.3333333333333333,1.0666666666666667,1.4666666666666666,1.2,1.2666666666666666,-0.13333333333333333,0.2,12.2,12.933333333333334,3.466666666666667,4.666666666666667,13.666666666666666,11.733333333333333,4.333333333333333,4.066666666666666,3,0,9,8,0.8,1.8666666666666667,1.2,1.6,12.533333333333333,11.466666666666667,11.333333333333334,12.0,3.066666666666667,4.266666666666667,3.8666666666666667,4.266666666666667,0.9333333333333333,1.4666666666666666,0.26666666666666666,0.4,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.26666666666666666,1.5668789808917198,1.0445859872611465
Norwich,Swansea,1,1,1.1333333333333333,1.2666666666666666,-2,14,10,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4,0.9333333333333333,1.4,1.8666666666666667,1.3333333333333333,-0.9333333333333333,0.06666666666666667,12.066666666666666,13.333333333333334,3.6,5.066666666666666,17.2,11.8,5.933333333333334,3.533333333333333,0,3,6,7,1.0666666666666667,0.8,0.9333333333333333,1.0666666666666667,14.0,12.133333333333333,13.2,12.0,3.8666666666666667,4.666666666666667,4.133333333333334,3.2,1.4666666666666666,1.2,0.4,0.4,0.26666666666666666,0.0,0.26666666666666666,0.5333333333333333,1.5569620253164558,1.0569620253164558
Tottenham,Liverpool,0,5,1.8,2.0,-3,6,2,4,0.5333333333333333,0.6,0.5333333333333333,0.6,0.26666666666666666,0.2,1.0,2.2666666666666666,1.0666666666666667,1.2,-0.06666666666666667,1.0666666666666667,17.733333333333334,17.066666666666666,5.933333333333334,6.533333333333333,10.133333333333333,13.133333333333333,3.8666666666666667,4.666666666666667,3,3,5,7,0.9333333333333333,1.6,0.9333333333333333,1.7333333333333334,16.533333333333335,11.6,8.533333333333333,15.066666666666666,5.866666666666666,4.266666666666667,3.6,5.733333333333333,1.4666666666666666,1.2,0.4,0.26666666666666666,0.26666666666666666,0.4,0.26666666666666666,0.26666666666666666,1.5534591194968554,1.0566037735849056
Crystal Palace,Newcastle,0,3,0.8125,1.6875,-14,18,6,12,0.25,0.5,0.25,0.5,0.6875,0.3125,0.6875,1.3125,1.5,1.375,-0.8125,-0.0625,11.0625,14.9375,3.1875,4.875,12.8125,12.8125,4.0625,4.4375,3,3,10,12,0.875,1.125,1.25,1.75,12.0,13.0,12.125,14.5,3.75,4.875,3.375,6.0,1.25,1.5,0.375,0.5,0.125,0.0,0.5,0.5,1.54375,1.08125
Fulham,Man City,2,4,0.8125,2.0,-19,19,4,15,0.25,0.625,0.25,0.625,0.6875,0.25,0.9375,2.9375,1.875,1.125,-0.9375,1.8125,10.0,17.3125,3.4375,6.4375,19.25,9.75,5.9375,3.25,3,1,3,10,1.125,1.5,1.625,1.625,13.5,16.125,15.875,10.375,5.125,5.25,4.25,3.25,0.875,1.0,0.25,0.25,0.125,0.25,0.625,0.5,1.5341614906832297,1.093167701863354
Liverpool,Cardiff,3,1,2.0625,1.0625,16,2,15,-13,0.625,0.25,0.625,0.25,0.1875,0.4375,2.4375,0.75,1.125,1.375,1.3125,-0.625,17.3125,10.375,6.75,2.75,12.875,17.5,4.375,5.625,3,0,10,2,2.75,0.5,0.625,1.5,21.125,11.875,10.5,18.625,8.25,2.625,3.375,5.5,2.625,0.75,0.875,0.125,0.0,0.375,0.125,0.5,1.537037037037037,1.1111111111111112
Man United,West Ham,3,1,1.5625,0.875,11,8,17,-9,0.4375,0.1875,0.4375,0.1875,0.3125,0.5,1.5625,0.8125,1.1875,1.1875,0.375,-0.375,13.0,12.375,4.6875,3.0625,12.0625,14.4375,4.1875,4.4375,0,0,5,3,1.0,0.625,0.875,1.125,13.5,11.5,10.75,15.125,4.75,2.875,3.625,4.5,1.375,0.75,0.375,0.125,0.25,0.375,0.375,0.5,1.5460122699386503,1.1104294478527608
Stoke,Aston Villa,2,1,1.125,1.1875,-1,13,11,2,0.25,0.3125,0.25,0.3125,0.375,0.4375,0.9375,1.0,1.25,1.3125,-0.3125,-0.3125,10.9375,12.5,3.3125,3.625,14.0625,13.6875,4.875,4.375,3,0,8,8,1.0,1.25,0.625,1.125,11.75,11.125,11.75,15.0,3.125,3.625,3.75,4.5,1.625,1.5,0.375,0.375,0.5,0.375,0.125,0.25,1.5548780487804879,1.1097560975609757
Sunderland,Norwich,0,0,0.5625,1.125,-9,20,14,6,0.125,0.3125,0.125,0.3125,0.6875,0.5,0.75,0.9375,1.875,1.8125,-1.125,-0.875,11.1875,12.3125,2.625,3.5625,15.9375,16.75,4.5,5.6875,0,3,4,9,1.25,0.75,2.0,2.625,12.75,9.5,16.0,19.875,3.125,3.125,4.625,7.25,0.75,0.75,0.25,0.25,0.0,0.0,0.75,0.75,1.5575757575757576,1.1090909090909091
West Brom,Hull,1,1,0.9375,1.1875,-4,16,12,4,0.1875,0.3125,0.1875,0.3125,0.4375,0.4375,1.0625,0.8125,1.375,1.1875,-0.3125,-0.375,12.4375,10.9375,3.4375,2.5625,12.9375,13.8125,4.5,4.0625,0,1,2,4,1.25,0.75,1.375,2.0,13.0,8.875,11.25,15.5,3.875,2.5,3.75,5.125,1.0,0.5,0.25,0.125,0.25,0.125,0.5,0.75,1.5481927710843373,1.1024096385542168
Southampton,Tottenham,2,3,1.5,1.6875,-3,9,7,2,0.375,0.5,0.375,0.5,0.25,0.3125,1.25,0.9375,0.9375,1.3125,0.3125,-0.375,13.25,17.1875,4.5,5.5625,10.4375,10.8125,3.3125,4.25,1,3,4,7,1.75,1.0,0.75,1.125,15.875,17.75,8.625,11.0,5.5,5.625,2.375,3.875,1.875,2.0,0.5,0.625,0.375,0.125,0.125,0.25,1.5449101796407185,1.1017964071856288
Swansea,Everton,1,2,1.25,1.9375,-11,10,5,5,0.3125,0.5,0.3125,0.5,0.375,0.0625,1.375,1.6875,1.3125,0.9375,0.0625,0.75,13.125,15.0,4.875,5.5625,12.0625,11.5625,3.5,3.5625,1,1,8,9,1.875,1.25,1.5,1.0,13.625,13.125,10.875,10.625,5.125,3.875,3.625,3.25,1.25,1.625,0.25,0.375,0.5,0.5,0.25,0.125,1.5476190476190477,1.1130952380952381
Arsenal,Chelsea,0,0,2.1875,2.0625,2,1,3,-2,0.6875,0.625,0.6875,0.625,0.1875,0.1875,2.0625,2.0,1.0625,1.125,1.0,0.875,13.6875,17.125,5.6875,5.8125,11.875,10.625,4.0,3.375,1,0,10,10,2.0,1.625,0.75,1.375,14.5,16.25,10.625,11.75,6.375,5.375,3.875,3.75,2.375,1.375,0.75,0.375,0.125,0.25,0.125,0.375,1.544378698224852,1.1183431952662721
Aston Villa,Crystal Palace,0,1,1.1176470588235294,0.7647058823529411,6,13,19,-6,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.7058823529411765,1.0,0.6470588235294118,1.3529411764705883,1.588235294117647,-0.35294117647058826,-0.9411764705882353,12.588235294117647,10.941176470588236,3.6470588235294117,3.235294117647059,13.588235294117647,12.823529411764707,4.235294117647059,4.176470588235294,0,0,5,9,0.7058823529411765,0.47058823529411764,1.411764705882353,1.6470588235294117,13.058823529411764,9.529411764705882,11.647058823529411,12.705882352941176,3.411764705882353,2.4705882352941178,4.0,4.470588235294118,0.8235294117647058,0.35294117647058826,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.0,0.5882352941176471,0.8235294117647058,1.535294117647059,1.111764705882353
Cardiff,Southampton,0,3,1.0,1.411764705882353,-7,15,9,6,0.23529411764705882,0.35294117647058826,0.23529411764705882,0.35294117647058826,0.47058823529411764,0.29411764705882354,0.7647058823529411,1.2941176470588236,1.4705882352941178,1.0588235294117647,-0.7058823529411765,0.23529411764705882,10.352941176470589,13.176470588235293,2.764705882352941,4.529411764705882,18.058823529411764,10.588235294117647,5.705882352941177,3.2941176470588234,3,1,5,2,0.9411764705882353,0.7058823529411765,1.1764705882352942,1.0588235294117647,8.352941176470589,10.0,15.411764705882353,11.529411764705882,2.7058823529411766,3.2941176470588234,5.411764705882353,4.0,1.2941176470588236,1.0588235294117647,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.35294117647058826,0.35294117647058826,1.5263157894736843,1.1111111111111112
Chelsea,Swansea,1,0,2.0,1.1764705882352942,14,4,11,-7,0.5882352941176471,0.29411764705882354,0.5882352941176471,0.29411764705882354,0.17647058823529413,0.4117647058823529,1.8823529411764706,1.3529411764705883,1.0588235294117647,1.3529411764705883,0.8235294117647058,0.0,16.88235294117647,13.117647058823529,5.705882352941177,4.764705882352941,10.411764705882353,12.176470588235293,3.2941176470588234,3.6470588235294117,3,1,12,8,2.235294117647059,0.8235294117647058,0.8235294117647058,1.0588235294117647,16.941176470588236,11.882352941176471,8.941176470588236,12.470588235294118,5.882352941176471,4.352941176470588,2.823529411764706,3.176470588235294,2.588235294117647,1.1764705882352942,0.8235294117647058,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.0,0.47058823529411764,1.5174418604651163,1.122093023255814
Everton,Sunderland,0,1,2.0,0.5882352941176471,24,5,20,-15,0.5294117647058824,0.11764705882352941,0.5294117647058824,0.11764705882352941,0.058823529411764705,0.6470588235294118,1.7058823529411764,0.7058823529411765,0.9411764705882353,1.7647058823529411,0.7647058823529411,-1.0588235294117647,14.941176470588236,11.588235294117647,5.588235294117647,2.7058823529411766,11.647058823529411,15.823529411764707,3.5294117647058822,4.529411764705882,3,1,11,2,2.0,0.23529411764705882,0.8235294117647058,1.6470588235294117,15.882352941176471,9.058823529411764,11.764705882352942,14.941176470588236,6.823529411764706,2.0,3.6470588235294117,4.117647058823529,2.1176470588235294,0.35294117647058826,0.5882352941176471,0.0,0.35294117647058826,0.35294117647058826,0.0,0.5882352941176471,1.5144508670520231,1.115606936416185
Hull,Man United,2,3,1.1764705882352942,1.6470588235294117,-8,12,8,4,0.29411764705882354,0.47058823529411764,0.29411764705882354,0.47058823529411764,0.4117647058823529,0.29411764705882354,0.8235294117647058,1.6470588235294117,1.1764705882352942,1.1764705882352942,-0.35294117647058826,0.47058823529411764,10.647058823529411,13.470588235294118,2.588235294117647,4.882352941176471,13.823529411764707,11.588235294117647,4.0,4.0,1,3,5,5,0.8235294117647058,2.0,0.35294117647058826,1.411764705882353,12.235294117647058,11.764705882352942,11.411764705882353,12.588235294117647,2.4705882352941178,4.352941176470588,2.823529411764706,4.470588235294118,1.7647058823529411,1.6470588235294117,0.47058823529411764,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.11764705882352941,0.23529411764705882,1.5057471264367817,1.1149425287356323
Man City,Liverpool,2,1,2.0588235294117645,2.1176470588235294,-1,3,1,2,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.23529411764705882,0.17647058823529413,3.0,2.4705882352941178,1.1764705882352942,1.1176470588235294,1.8235294117647058,1.3529411764705883,17.294117647058822,17.88235294117647,6.647058823529412,6.764705882352941,9.882352941176471,12.705882352941176,3.3529411764705883,4.294117647058823,3,3,13,10,4.117647058823529,2.0,0.5882352941176471,1.5294117647058822,17.41176470588235,12.705882352941176,8.588235294117647,14.352941176470589,7.176470588235294,4.9411764705882355,3.0588235294117645,5.0588235294117645,2.823529411764706,1.411764705882353,0.9411764705882353,0.35294117647058826,0.0,0.35294117647058826,0.0,0.23529411764705882,1.5085714285714287,1.1257142857142857
