HomeTeam,AwayTeam,FTHG,FTAG,HP,AP,Pdiff,HPOS,APOS,POSdiff,HW,AW,HD,AD,HL,AL,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTSF,ATSF,HTSTF,ATSTF,HTSC,ATSC,HTSTC,ATSTC,HPR,APR,HF5,AF5,HTHGS,ATAGS,HTHGC,ATAGC,HTHSF,ATASF,HTHSC,ATASC,HTHSTF,ATASTF,HTHSTC,ATASTC,HTHP,ATAP,HTHW,ATAW,HTHD,ATAD,HTHL,ATAL,avg_HGPG,avg_AGPG
Tottenham,Southampton,3,1,2.142857142857143,0.6428571428571429,21,5,18,-13,0.7142857142857143,0.07142857142857142,0.7142857142857143,0.07142857142857142,0.2857142857142857,0.5,1.7857142857142858,0.8571428571428571,1.0714285714285714,1.8571428571428572,0.7142857142857143,-1.0,12.857142857142858,14.785714285714286,5.285714285714286,4.857142857142857,13.214285714285714,13.071428571428571,4.857142857142857,5.0,3,0,12,3,1.1428571428571428,0.8571428571428571,0.7142857142857143,2.2857142857142856,11.0,13.857142857142858,8.714285714285714,13.857142857142858,4.428571428571429,5.0,3.857142857142857,5.428571428571429,1.2857142857142858,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,1.5135135135135136,1.277027027027027
Wolves,Chelsea,2,1,1.1428571428571428,2.2142857142857144,-15,12,3,9,0.2857142857142857,0.6428571428571429,0.2857142857142857,0.6428571428571429,0.42857142857142855,0.07142857142857142,0.9285714285714286,2.142857142857143,1.2142857142857142,0.7857142857142857,-0.2857142857142857,1.3571428571428572,14.285714285714286,17.571428571428573,4.642857142857143,5.857142857142857,11.071428571428571,9.214285714285714,4.142857142857143,3.2857142857142856,0,0,1,8,1.1428571428571428,1.8571428571428572,1.4285714285714286,0.5714285714285714,14.857142857142858,14.714285714285714,11.571428571428571,8.285714285714286,4.285714285714286,4.142857142857143,5.142857142857143,2.857142857142857,1.1428571428571428,1.8571428571428572,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,1.523489932885906,1.2751677852348993
Arsenal,Huddersfield,1,0,2.066666666666667,0.6666666666666666,21,5,17,-12,0.6,0.13333333333333333,0.6,0.13333333333333333,0.13333333333333333,0.6,2.2666666666666666,0.6666666666666666,1.3333333333333333,1.7333333333333334,0.9333333333333333,-1.0666666666666667,13.066666666666666,11.466666666666667,5.066666666666666,3.4,13.066666666666666,12.333333333333334,5.0,4.466666666666667,3,0,9,7,2.1333333333333333,0.9333333333333333,1.0666666666666667,2.1333333333333333,14.266666666666667,12.266666666666667,12.8,12.933333333333334,5.333333333333333,4.0,5.333333333333333,4.933333333333334,2.2666666666666666,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.5333333333333333,1.5266666666666666,1.2733333333333334
Bournemouth,Liverpool,0,4,1.5333333333333334,2.6,-16,7,2,5,0.4666666666666667,0.8,0.4666666666666667,0.8,0.4,0.0,1.6666666666666667,2.0,1.4666666666666666,0.4,0.2,1.6,11.6,14.8,4.2,6.0,14.666666666666666,8.266666666666667,4.466666666666667,2.6666666666666665,0,3,3,13,1.8666666666666667,2.0,1.3333333333333333,0.6666666666666666,12.666666666666666,14.4,15.2,10.8,4.666666666666667,6.8,4.8,3.466666666666667,1.8666666666666667,2.6666666666666665,0.5333333333333333,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,1.5231788079470199,1.2649006622516556
Burnley,Brighton,1,0,0.6,1.4,-12,19,10,9,0.13333333333333333,0.4,0.13333333333333333,0.4,0.6666666666666666,0.4,0.9333333333333333,1.2666666666666666,2.1333333333333333,1.4,-1.2,-0.13333333333333333,8.333333333333334,8.333333333333334,2.6666666666666665,2.933333333333333,21.066666666666666,16.933333333333334,7.066666666666666,5.133333333333334,0,3,1,7,1.0666666666666667,0.9333333333333333,2.0,1.7333333333333334,8.8,8.266666666666667,16.933333333333334,20.133333333333333,3.2,2.8,6.0,5.733333333333333,0.5333333333333333,0.9333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.6666666666666666,0.6666666666666666,1.513157894736842,1.2828947368421053
Cardiff,Southampton,1,0,0.7333333333333333,0.6,2,16,18,-2,0.2,0.06666666666666667,0.2,0.06666666666666667,0.6666666666666666,0.5333333333333333,0.9333333333333333,0.8666666666666667,2.0,1.9333333333333333,-1.0666666666666667,-1.0666666666666667,11.533333333333333,15.0,3.1333333333333333,4.866666666666666,13.533333333333333,13.066666666666666,6.0,5.2,3,1,6,3,1.4666666666666666,0.9333333333333333,2.0,2.533333333333333,15.6,15.333333333333334,12.933333333333334,14.666666666666666,3.6,5.333333333333333,6.0,6.133333333333334,1.3333333333333333,0.5333333333333333,0.4,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.8,1.5098039215686274,1.2745098039215685
Chelsea,Man City,2,0,2.066666666666667,2.7333333333333334,-10,4,1,3,0.6,0.8666666666666667,0.6,0.8666666666666667,0.13333333333333333,0.0,2.066666666666667,3.0,0.8666666666666667,0.4666666666666667,1.2,2.533333333333333,17.533333333333335,19.066666666666666,5.666666666666667,7.533333333333333,9.0,6.733333333333333,3.2,2.2,3,3,10,15,2.2666666666666666,2.0,0.9333333333333333,0.26666666666666666,19.066666666666666,13.2,9.466666666666667,7.066666666666666,7.066666666666666,6.0,3.466666666666667,2.4,2.4,2.2666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.26666666666666666,0.0,0.0,1.5064935064935066,1.2662337662337662
Leicester,Tottenham,0,2,1.4666666666666666,2.2,-11,9,3,6,0.4,0.7333333333333333,0.4,0.7333333333333333,0.3333333333333333,0.26666666666666666,1.4,1.8666666666666667,1.2,1.0666666666666667,0.2,0.8,12.2,12.866666666666667,4.6,5.466666666666667,11.733333333333333,13.533333333333333,3.7333333333333334,4.866666666666666,3,0,9,9,1.3333333333333333,2.2666666666666666,0.8,1.3333333333333333,12.533333333333333,13.733333333333333,9.6,16.533333333333335,4.266666666666667,5.733333333333333,2.8,5.466666666666667,1.4666666666666666,2.8,0.4,0.9333333333333333,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,1.5096774193548388,1.2580645161290323
Man United,Fulham,4,1,1.5333333333333334,0.6,14,8,20,-12,0.4,0.13333333333333333,0.4,0.13333333333333333,0.26666666666666666,0.6666666666666666,1.6,1.0,1.6666666666666667,2.4,-0.06666666666666667,-1.4,12.666666666666666,12.666666666666666,5.933333333333334,4.066666666666666,12.733333333333333,16.066666666666666,4.933333333333334,6.4,1,0,8,3,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,13.333333333333334,9.066666666666666,10.933333333333334,20.666666666666668,6.533333333333333,3.066666666666667,4.933333333333334,7.2,1.6,0.13333333333333333,0.4,0.0,0.4,0.13333333333333333,0.13333333333333333,0.9333333333333333,1.5,1.2628205128205128
West Ham,Crystal Palace,3,2,1.2,0.8,6,13,15,-2,0.3333333333333333,0.2,0.3333333333333333,0.2,0.4666666666666667,0.6,1.3333333333333333,0.7333333333333333,1.5333333333333334,1.3333333333333333,-0.2,-0.6,11.533333333333333,12.8,4.333333333333333,4.0,13.266666666666667,12.0,5.4,3.8,3,3,8,5,1.4666666666666666,0.9333333333333333,1.6,1.6,13.2,10.8,11.6,14.666666666666666,5.066666666666666,3.7333333333333334,4.933333333333334,4.8,1.3333333333333333,0.9333333333333333,0.4,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.6666666666666666,1.515923566878981,1.2611464968152866
Newcastle,Wolves,1,2,0.8666666666666667,1.2666666666666666,-6,14,12,2,0.2,0.3333333333333333,0.2,0.3333333333333333,0.5333333333333333,0.4,0.8,1.0,1.3333333333333333,1.2,-0.5333333333333333,-0.2,11.133333333333333,13.733333333333333,3.466666666666667,4.466666666666667,14.933333333333334,11.466666666666667,4.0,4.066666666666666,0,0,10,1,0.8,0.6666666666666666,1.7333333333333334,0.9333333333333333,13.6,12.8,13.2,9.866666666666667,3.3333333333333335,4.666666666666667,3.466666666666667,2.933333333333333,0.8,1.0666666666666667,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.8,0.4,1.5253164556962024,1.2658227848101267
Everton,Watford,2,2,1.5333333333333334,1.3333333333333333,3,6,11,-5,0.4,0.4,0.4,0.4,0.26666666666666666,0.4666666666666667,1.4,1.2,1.1333333333333333,1.4,0.26666666666666666,-0.2,13.333333333333334,11.533333333333333,4.533333333333333,4.0,10.4,10.4,3.933333333333333,3.8,0,0,7,4,1.8666666666666667,0.9333333333333333,0.9333333333333333,1.0666666666666667,17.066666666666666,10.4,8.8,9.733333333333333,4.8,3.466666666666667,3.466666666666667,2.4,2.2666666666666666,1.0666666666666667,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4,1.5220125786163523,1.270440251572327
Crystal Palace,Leicester,1,0,0.75,1.375,-10,16,9,7,0.1875,0.375,0.1875,0.375,0.625,0.375,0.8125,1.3125,1.4375,1.25,-0.625,0.0625,12.5,12.125,4.0,4.5,12.0625,11.4375,3.9375,3.625,0,1,4,9,0.5,1.375,1.0,1.5,13.875,11.125,8.75,13.0,4.0,4.625,2.625,4.375,0.625,1.375,0.125,0.375,0.25,0.25,0.5,0.375,1.525,1.275
Fulham,West Ham,0,2,0.5625,1.3125,-12,20,11,9,0.125,0.375,0.125,0.375,0.6875,0.4375,1.0,1.4375,2.5,1.5625,-1.5,-0.125,12.5,11.625,4.0625,4.4375,16.3125,12.9375,6.6875,5.3125,1,3,4,10,1.25,1.125,2.0,1.375,15.25,9.25,10.75,14.0,4.75,3.375,5.25,5.5,1.0,1.0,0.25,0.25,0.25,0.25,0.375,0.375,1.5217391304347827,1.2670807453416149
Huddersfield,Newcastle,0,1,0.625,0.8125,-3,18,15,3,0.125,0.1875,0.125,0.1875,0.625,0.5625,0.625,0.8125,1.6875,1.375,-1.0625,-0.5625,11.125,11.1875,3.1875,3.5,12.4375,14.8125,4.3125,4.125,0,1,7,10,0.375,0.75,1.25,0.875,10.0,8.125,11.0,15.625,2.625,3.375,3.75,4.25,0.625,0.875,0.125,0.125,0.25,0.5,0.625,0.25,1.5123456790123457,1.271604938271605
Man City,Everton,3,1,2.5625,1.5,17,2,7,-5,0.8125,0.375,0.8125,0.375,0.0625,0.25,2.8125,1.4375,0.5625,1.1875,2.25,0.25,18.75,13.25,7.3125,4.5625,6.8125,10.6875,2.375,3.875,3,1,15,8,3.75,0.875,0.625,1.25,23.375,9.0,6.0,11.25,8.5,4.0,1.875,4.125,3.0,0.75,1.0,0.125,0.0,0.375,0.0,0.375,1.5030674846625767,1.2699386503067485
Tottenham,Burnley,1,0,2.25,0.75,24,3,17,-14,0.75,0.1875,0.75,0.1875,0.25,0.625,1.875,0.9375,1.0,2.0,0.875,-1.0625,12.5,8.6875,5.25,2.75,13.375,20.625,4.75,6.6875,3,0,12,1,1.375,0.75,0.75,2.125,11.25,7.375,9.875,23.625,4.875,2.0,4.0,7.625,1.5,0.625,0.5,0.125,0.0,0.25,0.25,0.625,1.5121951219512195,1.2682926829268293
Watford,Cardiff,3,2,1.3125,0.875,7,12,14,-2,0.375,0.25,0.375,0.25,0.4375,0.625,1.25,0.9375,1.4375,1.875,-0.1875,-0.9375,11.75,11.625,3.9375,3.1875,10.5,13.4375,3.875,5.6875,0,0,1,6,1.375,0.375,1.625,1.875,11.875,7.0,10.375,13.25,4.25,2.5,4.875,5.625,1.5,0.125,0.5,0.0,0.0,0.125,0.5,0.75,1.509090909090909,1.2606060606060605
Wolves,Bournemouth,2,0,1.375,1.4375,-1,10,8,2,0.375,0.4375,0.375,0.4375,0.375,0.4375,1.0625,1.5625,1.1875,1.625,-0.125,-0.0625,13.6875,11.375,4.5625,4.0625,11.5,14.375,4.0625,4.4375,3,3,4,3,1.25,1.375,1.375,1.5,13.75,9.875,12.25,13.25,4.0,3.5,4.875,3.875,1.375,1.125,0.375,0.375,0.25,0.0,0.375,0.5,1.5180722891566265,1.2650602409638554
Brighton,Chelsea,1,2,1.3125,2.125,-13,13,4,9,0.375,0.625,0.375,0.625,0.4375,0.125,1.1875,2.0625,1.375,0.8125,-0.1875,1.25,8.6875,16.9375,2.8125,5.625,16.75,9.3125,5.0625,3.25,3,0,7,7,1.5,1.75,1.0,0.75,7.875,15.0,12.875,8.0,2.875,4.0,4.25,2.75,1.75,1.625,0.5,0.5,0.25,0.125,0.125,0.25,1.5209580838323353,1.2574850299401197
Liverpool,Man United,3,1,2.625,1.625,16,1,6,-5,0.8125,0.4375,0.8125,0.4375,0.0,0.25,2.125,1.75,0.375,1.625,1.75,0.125,14.5,13.125,5.875,6.25,8.25,12.5625,2.625,4.875,3,1,13,6,1.875,1.75,0.125,1.875,14.25,11.25,5.375,13.625,4.875,5.0,1.75,4.625,2.375,1.375,0.75,0.375,0.125,0.25,0.0,0.375,1.5178571428571428,1.2619047619047619
Southampton,Arsenal,3,2,0.5625,2.125,-25,19,5,14,0.0625,0.625,0.0625,0.625,0.5625,0.125,0.8125,2.1875,1.875,1.25,-1.0625,0.9375,14.8125,13.125,4.625,4.875,13.0625,12.625,5.125,4.6875,0,1,2,9,0.75,2.25,1.25,1.5,13.75,11.125,10.75,12.5,4.125,4.5,4.0,4.375,0.625,1.75,0.0,0.5,0.625,0.25,0.25,0.125,1.5266272189349113,1.2603550295857988
Wolves,Liverpool,0,2,1.4705882352941178,2.6470588235294117,-20,7,1,6,0.4117647058823529,0.8235294117647058,0.4117647058823529,0.8235294117647058,0.35294117647058826,0.0,1.1176470588235294,2.176470588235294,1.1176470588235294,0.4117647058823529,0.0,1.7647058823529411,13.411764705882353,15.764705882352942,4.470588235294118,6.176470588235294,11.588235294117647,8.117647058823529,4.0,2.588235294117647,3,3,7,15,1.411764705882353,2.235294117647059,1.2941176470588236,0.5882352941176471,14.0,13.882352941176471,13.058823529411764,10.470588235294118,4.117647058823529,6.470588235294118,4.9411764705882355,3.2941176470588234,1.6470588235294117,2.7058823529411766,0.47058823529411764,0.8235294117647058,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.0,1.535294117647059,1.2647058823529411
Arsenal,Burnley,3,1,2.0,0.7058823529411765,22,5,18,-13,0.5882352941176471,0.17647058823529413,0.5882352941176471,0.17647058823529413,0.17647058823529413,0.6470588235294118,2.176470588235294,0.8823529411764706,1.3529411764705883,1.9411764705882353,0.8235294117647058,-1.0588235294117647,13.117647058823529,8.411764705882353,4.823529411764706,2.588235294117647,12.588235294117647,20.294117647058822,4.823529411764706,6.470588235294118,3,3,11,4,2.0,0.7058823529411765,0.9411764705882353,2.1176470588235294,14.235294117647058,7.411764705882353,12.0,24.0,4.9411764705882355,1.8823529411764706,4.705882352941177,7.529411764705882,2.3529411764705883,0.5882352941176471,0.7058823529411765,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.7058823529411765,1.5263157894736843,1.2690058479532165
Bournemouth,Brighton,2,0,1.3529411764705883,1.2352941176470589,2,11,13,-2,0.4117647058823529,0.35294117647058826,0.4117647058823529,0.35294117647058826,0.47058823529411764,0.47058823529411764,1.4705882352941178,1.1764705882352942,1.6470588235294117,1.411764705882353,-0.17647058823529413,-0.23529411764705882,11.470588235294118,8.529411764705882,4.0,2.764705882352941,14.058823529411764,16.352941176470587,4.352941176470588,4.9411764705882355,0,0,3,7,1.6470588235294117,0.8235294117647058,1.6470588235294117,1.6470588235294117,12.117647058823529,8.941176470588236,14.588235294117647,19.41176470588235,4.352941176470588,2.588235294117647,4.705882352941177,5.529411764705882,1.6470588235294117,0.8235294117647058,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.7058823529411765,1.5348837209302326,1.2674418604651163
Cardiff,Man United,1,5,0.8235294117647058,1.5294117647058822,-12,16,6,10,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.4117647058823529,0.6470588235294118,0.29411764705882354,1.0,1.7058823529411764,1.9411764705882353,1.7058823529411764,-0.9411764705882353,0.0,11.529411764705882,12.705882352941176,3.176470588235294,6.0,13.647058823529411,13.941176470588236,5.823529411764706,5.235294117647059,3,3,9,6,1.411764705882353,1.7647058823529411,1.7647058823529411,2.1176470588235294,15.294117647058824,11.294117647058824,12.823529411764707,17.058823529411764,3.6470588235294117,4.9411764705882355,5.411764705882353,5.647058823529412,1.5294117647058822,1.2941176470588236,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.47058823529411764,0.47058823529411764,1.5375722543352601,1.260115606936416
Chelsea,Leicester,0,1,2.176470588235294,1.2941176470588236,15,4,12,-8,0.6470588235294118,0.35294117647058826,0.6470588235294118,0.35294117647058826,0.11764705882352941,0.4117647058823529,2.0588235294117645,1.2352941176470589,0.8235294117647058,1.2352941176470589,1.2352941176470589,0.0,16.529411764705884,12.117647058823529,5.470588235294118,4.352941176470588,9.117647058823529,11.235294117647058,3.176470588235294,3.4705882352941178,3,0,7,6,2.235294117647059,1.2941176470588236,0.8235294117647058,1.5294117647058822,17.764705882352942,11.882352941176471,10.0,13.176470588235293,6.823529411764706,4.588235294117647,3.5294117647058822,4.235294117647059,2.4705882352941178,1.2941176470588236,0.7058823529411765,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.0,0.47058823529411764,1.5344827586206897,1.2816091954022988
Huddersfield,Southampton,1,3,0.5882352941176471,0.7058823529411765,-2,19,17,2,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.6470588235294118,0.5294117647058824,0.5882352941176471,0.9411764705882353,1.6470588235294117,1.8823529411764706,-1.0588235294117647,-0.9411764705882353,11.352941176470589,14.647058823529411,3.2941176470588234,4.764705882352941,12.176470588235293,13.058823529411764,4.352941176470588,5.0588235294117645,0,0,4,2,0.35294117647058826,0.8235294117647058,1.2941176470588236,2.3529411764705883,11.176470588235293,14.941176470588236,11.294117647058824,14.470588235294118,3.0588235294117645,4.823529411764706,4.117647058823529,5.882352941176471,0.5882352941176471,0.47058823529411764,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.7058823529411765,0.8235294117647058,1.5257142857142858,1.28
Man City,Crystal Palace,2,3,2.588235294117647,0.8823529411764706,29,2,15,-13,0.8235294117647058,0.23529411764705882,0.8235294117647058,0.23529411764705882,0.058823529411764705,0.5882352941176471,2.823529411764706,0.8235294117647058,0.5882352941176471,1.3529411764705883,2.235294117647059,-0.5294117647058824,18.41176470588235,12.235294117647058,7.176470588235294,3.823529411764706,6.9411764705882355,12.058823529411764,2.3529411764705883,3.823529411764706,0,0,12,4,3.8823529411764706,1.0588235294117647,0.7058823529411765,1.7647058823529411,23.529411764705884,10.470588235294118,6.705882352941177,14.470588235294118,8.588235294117647,3.764705882352941,2.0,4.9411764705882355,3.176470588235294,0.8235294117647058,1.0588235294117647,0.23529411764705882,0.0,0.11764705882352941,0.0,0.7058823529411765,1.5227272727272727,1.2897727272727273
Newcastle,Fulham,0,0,0.9411764705882353,0.5294117647058824,7,14,20,-6,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.5294117647058824,0.7058823529411765,0.8235294117647058,0.9411764705882353,1.2941176470588236,2.4705882352941178,-0.47058823529411764,-1.5294117647058822,11.0,12.705882352941176,3.588235294117647,4.0588235294117645,14.823529411764707,15.705882352941176,4.176470588235294,6.470588235294118,0,0,7,4,0.8235294117647058,0.7058823529411765,1.7647058823529411,2.823529411764706,13.411764705882353,9.176470588235293,13.176470588235293,20.58823529411765,3.411764705882353,3.176470588235294,3.764705882352941,7.647058823529412,0.7058823529411765,0.11764705882352941,0.23529411764705882,0.0,0.0,0.11764705882352941,0.8235294117647058,0.9411764705882353,1.5254237288135593,1.2994350282485876
West Ham,Watford,0,2,1.411764705882353,1.411764705882353,0,9,10,-1,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,1.4705882352941178,1.3529411764705883,1.4705882352941178,1.4705882352941178,0.0,-0.11764705882352941,11.294117647058824,12.058823529411764,4.352941176470588,4.176470588235294,13.117647058823529,10.470588235294118,5.235294117647059,3.823529411764706,3,1,10,2,1.6470588235294117,1.0588235294117647,1.6470588235294117,1.1764705882352942,13.176470588235293,10.941176470588236,11.176470588235293,10.0,5.176470588235294,3.411764705882353,4.823529411764706,2.7058823529411766,1.5294117647058822,1.0588235294117647,0.47058823529411764,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.47058823529411764,0.35294117647058826,1.5168539325842696,1.2921348314606742
Everton,Tottenham,2,6,1.411764705882353,2.2941176470588234,-15,8,3,5,0.35294117647058826,0.7647058823529411,0.35294117647058826,0.7647058823529411,0.29411764705882354,0.23529411764705882,1.411764705882353,1.8235294117647058,1.2941176470588236,0.9411764705882353,0.11764705882352941,0.8823529411764706,13.0,12.647058823529411,4.411764705882353,5.117647058823529,10.823529411764707,12.823529411764707,3.9411764705882355,4.470588235294118,1,3,6,12,1.8823529411764706,2.235294117647059,1.0588235294117647,1.1764705882352942,16.470588235294116,12.941176470588236,9.529411764705882,15.882352941176471,4.823529411764706,5.294117647058823,3.411764705882353,5.176470588235294,2.1176470588235294,2.823529411764706,0.5882352941176471,0.9411764705882353,0.35294117647058826,0.0,0.11764705882352941,0.23529411764705882,1.5083798882681565,1.2960893854748603
Brighton,Arsenal,1,1,1.1666666666666667,2.0555555555555554,-16,13,5,8,0.3333333333333333,0.6111111111111112,0.3333333333333333,0.6111111111111112,0.5,0.16666666666666666,1.1111111111111112,2.2222222222222223,1.4444444444444444,1.3333333333333333,-0.3333333333333333,0.8888888888888888,8.61111111111111,12.944444444444445,2.888888888888889,4.888888888888889,16.22222222222222,12.277777777777779,4.833333333333333,4.666666666666667,0,0,7,10,1.4444444444444444,2.2222222222222223,1.1111111111111112,1.6666666666666667,7.666666666666667,11.333333333333334,12.555555555555555,12.444444444444445,2.7777777777777777,4.444444444444445,4.111111111111111,4.666666666666667,1.5555555555555556,1.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.511111111111111,1.3222222222222222
Burnley,Everton,1,5,0.6666666666666666,1.3333333333333333,-12,18,11,7,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8888888888888888,1.4444444444444444,2.0,1.5555555555555556,-1.1111111111111112,-0.1111111111111111,8.333333333333334,12.833333333333334,2.5555555555555554,4.333333333333333,19.72222222222222,11.166666666666666,6.444444444444445,4.166666666666667,0,0,3,5,1.0,0.8888888888888888,1.6666666666666667,1.4444444444444444,8.88888888888889,9.0,15.666666666666666,11.444444444444445,3.111111111111111,3.7777777777777777,5.111111111111111,4.222222222222222,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,1.5082872928176796,1.3204419889502763
Crystal Palace,Cardiff,0,0,1.0,0.7777777777777778,4,14,17,-3,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.9444444444444444,1.0,1.3888888888888888,2.111111111111111,-0.4444444444444444,-1.1111111111111112,11.833333333333334,11.38888888888889,3.7777777777777777,3.1666666666666665,12.444444444444445,13.833333333333334,3.888888888888889,6.0,3,0,7,6,0.5555555555555556,0.5555555555555556,0.8888888888888888,2.0,13.222222222222221,7.333333333333333,9.11111111111111,13.666666666666666,3.6666666666666665,2.5555555555555554,2.5555555555555554,5.888888888888889,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.7777777777777778,1.5054945054945055,1.3406593406593406
Fulham,Wolves,1,1,0.5555555555555556,1.3888888888888888,-15,20,10,10,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.3888888888888889,0.6666666666666666,0.3888888888888889,0.8888888888888888,1.0555555555555556,2.3333333333333335,1.1666666666666667,-1.4444444444444444,-0.1111111111111111,12.222222222222221,13.277777777777779,3.9444444444444446,4.5,15.333333333333334,11.777777777777779,6.111111111111111,4.111111111111111,0,3,4,9,1.1111111111111112,0.7777777777777778,2.0,0.8888888888888888,15.333333333333334,12.11111111111111,10.222222222222221,9.555555555555555,4.666666666666667,4.555555555555555,5.0,2.888888888888889,0.8888888888888888,1.2222222222222223,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.4972677595628416,1.3333333333333333
Leicester,Man City,2,1,1.3888888888888888,2.4444444444444446,-19,9,2,7,0.3888888888888889,0.7777777777777778,0.3888888888888889,0.7777777777777778,0.3888888888888889,0.1111111111111111,1.2222222222222223,2.7777777777777777,1.1666666666666667,0.7222222222222222,0.05555555555555555,2.0555555555555554,11.88888888888889,18.444444444444443,4.277777777777778,7.055555555555555,11.555555555555555,6.833333333333333,3.5555555555555554,2.388888888888889,0,3,5,12,1.1111111111111112,1.6666666666666667,0.8888888888888888,0.4444444444444444,11.666666666666666,12.555555555555555,8.777777777777779,6.777777777777778,3.888888888888889,5.444444444444445,2.5555555555555554,2.5555555555555554,1.2222222222222223,1.8888888888888888,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.1111111111111111,1.4945652173913044,1.3315217391304348
Liverpool,Newcastle,4,0,2.6666666666666665,0.9444444444444444,31,1,15,-14,0.8333333333333334,0.2222222222222222,0.8333333333333334,0.2222222222222222,0.0,0.5,2.1666666666666665,0.7777777777777778,0.3888888888888889,1.2222222222222223,1.7777777777777777,-0.4444444444444444,15.722222222222221,10.88888888888889,6.166666666666667,3.388888888888889,8.277777777777779,14.222222222222221,2.7222222222222223,4.055555555555555,3,3,15,7,2.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,16.666666666666668,8.11111111111111,5.444444444444445,15.555555555555555,5.555555555555555,3.5555555555555554,1.7777777777777777,4.333333333333333,2.4444444444444446,1.1111111111111112,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,1.4972972972972973,1.3297297297297297
Man United,Huddersfield,3,1,1.6111111111111112,0.5555555555555556,19,6,19,-13,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2777777777777778,0.6666666666666666,1.8888888888888888,0.6111111111111112,1.6666666666666667,1.7222222222222223,0.2222222222222222,-1.1111111111111112,12.944444444444445,11.61111111111111,6.166666666666667,3.388888888888889,13.666666666666666,12.222222222222221,5.111111111111111,4.444444444444445,0,0,6,3,1.5555555555555556,0.7777777777777778,1.2222222222222223,1.8888888888888888,13.333333333333334,10.88888888888889,10.222222222222221,12.333333333333334,6.666666666666667,3.3333333333333335,4.555555555555555,4.333333333333333,1.6666666666666667,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.5555555555555556,1.510752688172043,1.3225806451612903
