HomeTeam,AwayTeam,FTHG,FTAG,HP,AP,Pdiff,HPOS,APOS,POSdiff,HW,AW,HD,AD,HL,AL,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTSF,ATSF,HTSTF,ATSTF,HTSC,ATSC,HTSTC,ATSTC,HPR,APR,HF5,AF5,HTHGS,ATAGS,HTHGC,ATAGC,HTHSF,ATASF,HTHSC,ATASC,HTHSTF,ATASTF,HTHSTC,ATASTC,HTHP,ATAP,HTHW,ATAW,HTHD,ATAD,HTHL,ATAL,avg_HGPG,avg_AGPG
West Brom,Crystal Palace,0,0,0.8571428571428571,0.6428571428571429,3,17,20,-3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.6428571428571429,0.8571428571428571,0.5714285714285714,1.5,1.7857142857142858,-0.6428571428571429,-1.2142857142857142,8.214285714285714,12.285714285714286,2.7142857142857144,3.5714285714285716,14.214285714285714,11.785714285714286,3.7857142857142856,4.857142857142857,1,3,1,5,1.1428571428571428,0.0,1.7142857142857142,1.8571428571428572,8.857142857142858,9.857142857142858,12.714285714285714,14.142857142857142,3.2857142857142856,2.0,3.4285714285714284,5.714285714285714,1.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.8571428571428571,1.489795918367347,1.1700680272108843
Bournemouth,Southampton,1,1,1.0,1.1428571428571428,-2,15,11,4,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.8571428571428571,1.0,1.1428571428571428,1.2142857142857142,-0.2857142857142857,-0.21428571428571427,9.857142857142858,13.285714285714286,3.0714285714285716,2.9285714285714284,14.428571428571429,12.714285714285714,4.428571428571429,4.428571428571429,1,3,10,7,1.1428571428571428,0.5714285714285714,1.1428571428571428,1.1428571428571428,11.0,8.285714285714286,14.714285714285714,14.428571428571429,2.857142857142857,1.8571428571428572,4.285714285714286,5.285714285714286,1.0,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.42857142857142855,1.4797297297297298,1.162162162162162
Man City,West Ham,2,1,2.857142857142857,0.7142857142857143,30,1,18,-17,0.9285714285714286,0.14285714285714285,0.9285714285714286,0.14285714285714285,0.0,0.5714285714285714,3.142857142857143,0.8571428571428571,0.6428571428571429,2.142857142857143,2.5,-1.2857142857142858,17.571428571428573,10.071428571428571,7.285714285714286,3.4285714285714284,6.0,13.0,1.6428571428571428,4.857142857142857,3,1,15,2,3.7142857142857144,0.7142857142857143,0.7142857142857143,2.7142857142857144,18.142857142857142,10.428571428571429,6.571428571428571,17.428571428571427,8.571428571428571,4.285714285714286,1.5714285714285714,6.571428571428571,2.7142857142857144,0.42857142857142855,0.8571428571428571,0.0,0.14285714285714285,0.42857142857142855,0.0,0.7142857142857143,1.476510067114094,1.1610738255033557
Burnley,Watford,1,0,1.6666666666666667,1.4666666666666666,3,7,8,-1,0.4666666666666667,0.4,0.4666666666666667,0.4,0.26666666666666666,0.3333333333333333,0.9333333333333333,1.6666666666666667,0.8,1.7333333333333334,0.13333333333333333,-0.06666666666666667,10.2,11.733333333333333,3.1333333333333333,3.2,16.6,11.733333333333333,4.266666666666667,4.333333333333333,3,0,12,6,0.6666666666666666,2.0,0.4,1.3333333333333333,11.333333333333334,12.4,12.0,9.333333333333334,3.2,3.8666666666666667,2.933333333333333,3.3333333333333335,1.4666666666666666,1.7333333333333334,0.4,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.26666666666666666,1.48,1.16
Crystal Palace,Bournemouth,2,2,0.6666666666666666,1.0,-5,18,14,4,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.6,0.5333333333333333,0.5333333333333333,0.8666666666666667,1.6666666666666667,1.1333333333333333,-1.1333333333333333,-0.26666666666666666,12.133333333333333,10.266666666666667,3.466666666666667,3.2,12.333333333333334,14.466666666666667,4.933333333333334,4.4,1,0,6,7,1.0666666666666667,0.5333333333333333,1.6,1.0666666666666667,13.733333333333333,8.133333333333333,8.8,13.2,4.8,3.066666666666667,3.7333333333333334,4.266666666666667,1.0666666666666667,0.9333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4,0.5333333333333333,1.4768211920529801,1.1523178807947019
Huddersfield,Brighton,2,0,1.0,1.1333333333333333,-2,16,12,4,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.4,0.6,0.9333333333333333,1.7333333333333334,1.2666666666666666,-1.1333333333333333,-0.3333333333333333,8.466666666666667,8.533333333333333,2.6,2.7333333333333334,11.6,13.466666666666667,4.266666666666667,4.133333333333334,0,1,3,6,0.8,0.6666666666666666,1.0666666666666667,0.9333333333333333,8.0,7.866666666666666,10.0,14.0,2.533333333333333,2.1333333333333333,3.6,3.6,1.4666666666666666,0.9333333333333333,0.4,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.5333333333333333,1.480263157894737,1.1578947368421053
Newcastle,Leicester,2,3,1.0,1.3333333333333333,-5,15,9,6,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.9333333333333333,1.3333333333333333,1.4666666666666666,1.3333333333333333,-0.5333333333333333,0.0,12.666666666666666,9.733333333333333,4.466666666666667,3.1333333333333333,12.6,15.333333333333334,4.133333333333334,4.666666666666667,1,3,1,8,0.9333333333333333,1.2,1.0666666666666667,1.4666666666666666,10.533333333333333,8.933333333333334,12.533333333333333,16.133333333333333,3.7333333333333334,2.8,3.3333333333333335,5.2,1.3333333333333333,0.9333333333333333,0.4,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.4,0.26666666666666666,1.4836601307189543,1.1503267973856208
Swansea,West Brom,1,0,0.6,0.8666666666666667,-4,20,17,3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.6666666666666666,0.4,0.5333333333333333,0.8,1.2,1.4,-0.6666666666666666,-0.6,8.266666666666667,9.0,1.8666666666666667,2.933333333333333,14.466666666666667,13.933333333333334,5.133333333333334,3.6666666666666665,0,1,1,2,0.5333333333333333,0.5333333333333333,1.3333333333333333,1.2,9.866666666666667,7.066666666666666,9.733333333333333,14.666666666666666,2.4,2.0,4.666666666666667,3.8666666666666667,0.5333333333333333,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.6666666666666666,0.5333333333333333,1.4870129870129871,1.1623376623376624
Tottenham,Stoke,5,1,1.6666666666666667,1.0666666666666667,9,6,13,-7,0.4666666666666667,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.4666666666666667,1.5333333333333334,1.2,0.8666666666666667,2.0,0.6666666666666666,-0.8,17.0,10.866666666666667,5.2,3.2666666666666666,8.733333333333333,12.933333333333334,2.7333333333333334,4.4,0,0,4,5,1.2,1.0666666666666667,0.6666666666666666,2.0,18.666666666666668,9.466666666666667,7.866666666666666,11.333333333333334,5.066666666666666,2.533333333333333,2.4,3.7333333333333334,1.6,0.6666666666666666,0.4,0.13333333333333333,0.4,0.26666666666666666,0.13333333333333333,0.5333333333333333,1.4838709677419355,1.1548387096774193
West Ham,Chelsea,1,0,0.6666666666666666,2.1333333333333333,-22,19,3,16,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.6666666666666666,0.6,0.2,0.8666666666666667,1.8666666666666667,2.1333333333333333,0.8,-1.2666666666666666,1.0666666666666667,9.866666666666667,14.466666666666667,3.466666666666667,5.733333333333333,13.733333333333333,10.933333333333334,5.066666666666666,2.933333333333333,0,3,2,13,0.9333333333333333,2.0,1.4666666666666666,0.6666666666666666,9.066666666666666,11.6,8.0,11.066666666666666,2.4,4.266666666666667,2.933333333333333,2.933333333333333,0.9333333333333333,2.1333333333333333,0.26666666666666666,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.4,0.13333333333333333,1.5064102564102564,1.1538461538461537
Liverpool,Everton,1,1,1.9333333333333333,1.2,11,4,10,-6,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.4666666666666667,2.2,1.2666666666666666,1.2666666666666666,1.8666666666666667,0.9333333333333333,-0.6,17.666666666666668,10.066666666666666,6.666666666666667,3.3333333333333335,7.866666666666666,13.133333333333333,2.8,4.933333333333334,3,3,13,7,1.7333333333333334,0.6666666666666666,0.26666666666666666,2.1333333333333333,19.733333333333334,8.4,5.333333333333333,14.266666666666667,7.6,2.6666666666666665,1.2,5.066666666666666,2.0,0.4,0.5333333333333333,0.0,0.4,0.4,0.0,0.5333333333333333,1.5031847133757963,1.1464968152866242
Man United,Man City,1,2,2.3333333333333335,2.8666666666666667,-8,2,1,1,0.7333333333333333,0.9333333333333333,0.7333333333333333,0.9333333333333333,0.13333333333333333,0.0,2.3333333333333335,3.066666666666667,0.6,0.6666666666666666,1.7333333333333334,2.4,14.133333333333333,18.0,5.2,7.333333333333333,12.2,6.066666666666666,4.266666666666667,1.8,3,3,12,15,2.6666666666666665,2.4,0.13333333333333333,0.5333333333333333,16.0,15.866666666666667,8.8,5.066666666666666,5.466666666666667,5.6,2.6666666666666665,1.6,2.8,2.8,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0,1.5,1.1455696202531647
Southampton,Arsenal,1,1,1.1333333333333333,1.8666666666666667,-11,11,5,6,0.26666666666666666,0.6,0.26666666666666666,0.6,0.4,0.3333333333333333,1.0,1.9333333333333333,1.2,1.2666666666666666,-0.2,0.6666666666666666,13.4,17.933333333333334,3.0,6.8,12.933333333333334,9.333333333333334,4.466666666666667,3.4,0,3,4,12,1.3333333333333333,1.0666666666666667,1.2,1.6,17.066666666666666,13.2,10.266666666666667,10.4,3.7333333333333334,4.4,3.3333333333333335,4.0,1.4666666666666666,0.9333333333333333,0.4,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4,0.5333333333333333,1.4968553459119496,1.150943396226415
Burnley,Stoke,1,0,1.75,1.0,12,7,15,-8,0.5,0.25,0.5,0.25,0.25,0.5,0.9375,1.1875,0.75,2.1875,0.1875,-1.0,10.0625,10.4375,3.25,3.25,16.25,13.375,4.125,4.8125,0,3,9,5,0.75,1.125,0.375,2.5,11.625,9.375,12.625,13.125,3.625,2.75,3.0,4.875,1.75,0.625,0.5,0.125,0.25,0.25,0.25,0.625,1.49375,1.15
Crystal Palace,Watford,2,1,0.6875,1.375,-11,20,9,11,0.125,0.375,0.125,0.375,0.5625,0.375,0.625,1.5625,1.6875,1.6875,-1.0625,-0.125,12.875,11.6875,3.75,3.125,12.25,11.5,4.9375,4.375,1,1,6,7,1.25,1.875,1.75,1.375,15.875,13.0,9.625,9.75,5.5,3.875,4.125,3.75,1.125,1.625,0.25,0.5,0.375,0.125,0.375,0.375,1.4906832298136645,1.1428571428571428
Huddersfield,Chelsea,1,3,1.125,2.0,-14,12,3,9,0.3125,0.625,0.3125,0.625,0.5,0.25,0.6875,1.75,1.625,0.8125,-0.9375,0.9375,9.125,14.75,2.8125,5.5,11.3125,10.5625,4.125,2.875,0,3,3,13,1.0,1.875,1.0,0.75,9.875,13.25,10.25,11.0,3.125,4.25,3.625,3.0,1.75,2.0,0.5,0.625,0.25,0.125,0.25,0.25,1.4938271604938271,1.1419753086419753
Liverpool,West Brom,0,0,1.875,0.8125,17,4,17,-13,0.5,0.125,0.5,0.125,0.125,0.4375,2.125,0.75,1.25,1.375,0.875,-0.625,18.0,8.875,6.4375,2.8125,7.5625,14.1875,2.75,3.625,3,1,13,3,1.75,0.5,0.375,1.25,21.375,7.5,5.375,16.0,7.5,2.0,1.375,4.0,2.0,0.625,0.5,0.125,0.5,0.25,0.0,0.625,1.49079754601227,1.1533742331288344
Man United,Bournemouth,1,0,2.1875,1.0,19,2,14,-12,0.6875,0.25,0.6875,0.25,0.1875,0.5,2.25,0.9375,0.6875,1.1875,1.5625,-0.25,13.75,10.3125,5.1875,3.3125,12.3125,15.0625,4.4375,4.625,3,1,12,8,2.625,0.75,0.375,1.25,16.0,9.0,10.0,15.375,5.75,3.5,3.375,5.0,2.625,1.0,0.875,0.25,0.0,0.25,0.125,0.5,1.4817073170731707,1.146341463414634
Newcastle,Everton,0,1,0.9375,1.1875,-4,16,10,6,0.25,0.3125,0.25,0.3125,0.5625,0.4375,1.0,1.25,1.5625,1.8125,-0.5625,-0.5625,12.5,9.625,4.4375,3.25,12.625,13.75,4.1875,4.8125,0,3,1,10,1.125,0.75,1.375,2.125,11.125,8.25,13.375,16.25,4.0,2.75,3.75,5.125,1.25,0.5,0.375,0.0,0.125,0.5,0.5,0.5,1.4787878787878788,1.1393939393939394
Southampton,Leicester,1,4,1.125,1.4375,-5,11,8,3,0.25,0.375,0.25,0.375,0.375,0.3125,1.0,1.4375,1.1875,1.375,-0.1875,0.0625,12.9375,9.9375,3.0,3.25,12.8125,15.0,4.5625,4.625,1,3,4,8,1.375,1.5,1.25,1.625,16.75,10.0,11.0,16.375,3.875,3.25,3.875,5.375,1.5,1.25,0.375,0.25,0.375,0.5,0.375,0.25,1.4698795180722892,1.1385542168674698
Swansea,Man City,0,4,0.75,2.875,-34,19,1,18,0.1875,0.9375,0.1875,0.9375,0.625,0.0,0.5625,3.0,1.125,0.6875,-0.5625,2.3125,8.875,17.75,1.9375,7.3125,14.0,6.1875,4.875,2.0,0,3,1,15,0.625,2.5,1.25,0.625,11.5,16.625,10.0,5.75,2.625,6.125,4.5,2.125,0.875,3.0,0.25,1.0,0.125,0.0,0.625,0.0,1.467065868263473,1.155688622754491
Tottenham,Brighton,2,0,1.75,1.0625,11,6,13,-7,0.5,0.25,0.5,0.25,0.25,0.4375,1.75,0.875,0.875,1.3125,0.875,-0.4375,17.1875,8.4375,5.5625,2.6875,8.4375,13.8125,2.75,4.25,1,0,5,5,1.75,0.625,0.75,1.125,20.0,8.25,7.875,15.5,6.125,2.25,2.625,4.125,1.875,0.875,0.5,0.25,0.375,0.125,0.125,0.625,1.4583333333333333,1.1726190476190477
West Ham,Arsenal,0,0,0.8125,1.8125,-16,18,5,13,0.1875,0.5625,0.1875,0.5625,0.5625,0.3125,0.875,1.875,2.0,1.25,-1.125,0.625,9.5625,17.5,3.375,6.75,14.0625,9.125,4.875,3.375,0,0,1,9,1.0,1.125,1.375,1.625,9.125,13.75,9.875,10.5,2.5,4.875,3.0,4.125,1.25,1.0,0.375,0.25,0.125,0.25,0.375,0.5,1.4615384615384615,1.165680473372781
Arsenal,Newcastle,1,0,1.7647058823529411,0.8823529411764706,15,7,16,-9,0.5294117647058824,0.23529411764705882,0.5294117647058824,0.23529411764705882,0.29411764705882354,0.5882352941176471,1.7647058823529411,0.9411764705882353,1.1764705882352942,1.5294117647058822,0.5882352941176471,-0.5882352941176471,17.764705882352942,12.705882352941176,6.529411764705882,4.411764705882353,8.941176470588236,12.294117647058824,3.176470588235294,4.176470588235294,1,0,10,1,2.4705882352941178,0.8235294117647058,0.8235294117647058,1.6470588235294117,20.0,13.058823529411764,7.294117647058823,11.176470588235293,8.117647058823529,4.588235294117647,2.4705882352941178,4.352941176470588,2.4705882352941178,0.5882352941176471,0.8235294117647058,0.11764705882352941,0.0,0.23529411764705882,0.11764705882352941,0.5882352941176471,1.4529411764705882,1.1588235294117648
Brighton,Burnley,0,0,1.0,1.8235294117647058,-14,13,6,7,0.23529411764705882,0.5294117647058824,0.23529411764705882,0.5294117647058824,0.47058823529411764,0.23529411764705882,0.8235294117647058,0.9411764705882353,1.3529411764705883,0.7058823529411765,-0.5294117647058824,0.23529411764705882,8.352941176470589,10.058823529411764,2.764705882352941,3.176470588235294,14.470588235294118,16.11764705882353,4.470588235294118,4.294117647058823,0,3,2,9,1.0588235294117647,1.0588235294117647,1.411764705882353,1.0588235294117647,8.117647058823529,8.0,11.411764705882353,18.705882352941178,2.9411764705882355,2.7058823529411766,4.117647058823529,4.9411764705882355,1.1764705882352942,1.6470588235294117,0.23529411764705882,0.47058823529411764,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.23529411764705882,1.4502923976608186,1.152046783625731
Chelsea,Southampton,1,0,2.0588235294117645,1.0588235294117647,17,3,11,-8,0.6470588235294118,0.23529411764705882,0.6470588235294118,0.23529411764705882,0.23529411764705882,0.4117647058823529,1.8235294117647058,1.0,0.8235294117647058,1.3529411764705883,1.0,-0.35294117647058826,14.588235294117647,12.882352941176471,5.470588235294118,3.0588235294117645,10.352941176470589,13.0,2.823529411764706,4.9411764705882355,0,1,10,5,1.5294117647058822,0.5882352941176471,0.8235294117647058,1.0588235294117647,15.294117647058824,8.588235294117647,9.529411764705882,13.764705882352942,6.352941176470588,2.0,2.588235294117647,4.9411764705882355,1.8823529411764706,0.7058823529411765,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.35294117647058826,1.441860465116279,1.1453488372093024
Leicester,Crystal Palace,0,3,1.5294117647058822,0.8235294117647058,12,8,18,-10,0.4117647058823529,0.17647058823529413,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.5294117647058824,1.588235294117647,0.7058823529411765,1.3529411764705883,1.6470588235294117,0.23529411764705882,-0.9411764705882353,10.294117647058824,12.941176470588236,3.7058823529411766,3.764705882352941,14.823529411764707,11.941176470588236,4.588235294117647,4.764705882352941,3,1,10,7,1.2941176470588236,0.0,1.0588235294117647,1.5294117647058822,9.294117647058824,9.294117647058824,12.823529411764707,14.0,3.0588235294117645,1.8823529411764706,3.6470588235294117,5.411764705882353,1.5294117647058822,0.23529411764705882,0.47058823529411764,0.0,0.11764705882352941,0.23529411764705882,0.35294117647058826,0.7058823529411765,1.439306358381503,1.138728323699422
Man City,Tottenham,4,1,2.8823529411764706,1.8235294117647058,18,1,4,-3,0.9411764705882353,0.5294117647058824,0.9411764705882353,0.5294117647058824,0.0,0.23529411764705882,3.0588235294117645,1.7647058823529411,0.6470588235294118,0.8235294117647058,2.411764705882353,0.9411764705882353,18.058823529411764,17.647058823529413,7.470588235294118,5.705882352941177,6.235294117647059,8.352941176470589,2.0588235294117645,2.823529411764706,3,3,15,5,3.2941176470588234,1.6470588235294117,0.7058823529411765,0.9411764705882353,17.764705882352942,13.529411764705882,6.235294117647059,8.470588235294118,8.0,4.705882352941177,1.7647058823529411,2.7058823529411766,2.588235294117647,1.5294117647058822,0.8235294117647058,0.47058823529411764,0.11764705882352941,0.11764705882352941,0.0,0.35294117647058826,1.4310344827586208,1.1494252873563218
Stoke,West Ham,0,3,0.9411764705882353,0.8235294117647058,2,15,19,-4,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.5294117647058824,0.5294117647058824,1.1176470588235294,0.8235294117647058,2.1176470588235294,1.8823529411764706,-1.0,-1.0588235294117647,10.647058823529411,9.352941176470589,3.4705882352941178,3.176470588235294,13.176470588235293,14.529411764705882,4.647058823529412,4.764705882352941,0,3,4,4,1.1764705882352942,0.7058823529411765,1.7647058823529411,2.4705882352941178,10.823529411764707,9.411764705882353,12.823529411764707,17.176470588235293,3.5294117647058822,4.0,4.470588235294118,6.352941176470588,1.2941176470588236,0.35294117647058826,0.35294117647058826,0.0,0.23529411764705882,0.35294117647058826,0.35294117647058826,0.7058823529411765,1.4457142857142857,1.1485714285714286
Watford,Huddersfield,1,4,1.2941176470588236,1.0588235294117647,4,9,12,-3,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.29411764705882354,0.4117647058823529,0.5294117647058824,1.5294117647058822,0.7058823529411765,1.7058823529411764,1.7058823529411764,-0.17647058823529413,-1.0,11.411764705882353,9.0,3.0588235294117645,2.764705882352941,11.647058823529411,11.352941176470589,4.352941176470588,4.176470588235294,0,3,7,3,1.1764705882352942,0.35294117647058826,1.8823529411764706,2.1176470588235294,9.764705882352942,7.882352941176471,12.470588235294118,11.647058823529411,2.235294117647059,2.3529411764705883,4.705882352941177,4.352941176470588,1.0588235294117647,0.47058823529411764,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.35294117647058826,0.7058823529411765,1.4375,1.1590909090909092
Bournemouth,Liverpool,0,4,0.9411764705882353,1.8235294117647058,-15,14,5,9,0.23529411764705882,0.47058823529411764,0.23529411764705882,0.47058823529411764,0.5294117647058824,0.11764705882352941,0.8823529411764706,2.0,1.1764705882352942,1.1764705882352942,-0.29411764705882354,0.8235294117647058,10.529411764705882,17.764705882352942,3.5294117647058822,6.352941176470588,14.705882352941176,7.470588235294118,4.470588235294118,2.6470588235294117,1,1,6,11,1.0588235294117647,2.3529411764705883,1.0588235294117647,2.0,10.941176470588236,13.764705882352942,13.882352941176471,9.176470588235293,2.9411764705882355,5.0588235294117645,4.0,3.8823529411764706,0.9411764705882353,1.6470588235294117,0.23529411764705882,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.47058823529411764,0.23529411764705882,1.4350282485875707,1.1751412429378532
West Brom,Man United,1,2,0.8235294117647058,2.235294117647059,-24,17,2,15,0.11764705882352941,0.7058823529411765,0.11764705882352941,0.7058823529411765,0.4117647058823529,0.17647058823529413,0.7058823529411765,2.176470588235294,1.2941176470588236,0.6470588235294118,-0.5882352941176471,1.5294117647058822,8.705882352941176,13.470588235294118,2.7058823529411766,5.0,14.176470588235293,12.411764705882353,3.7058823529411766,4.588235294117647,0,0,3,12,0.9411764705882353,1.7647058823529411,1.411764705882353,0.9411764705882353,9.647058823529411,10.823529411764707,11.647058823529411,13.764705882352942,3.411764705882353,4.352941176470588,3.0588235294117645,5.176470588235294,0.9411764705882353,1.6470588235294117,0.11764705882352941,0.47058823529411764,0.5882352941176471,0.23529411764705882,0.23529411764705882,0.23529411764705882,1.4269662921348314,1.1910112359550562
Everton,Swansea,3,1,1.2941176470588236,0.7058823529411765,10,10,20,-10,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.4117647058823529,0.6470588235294118,1.2352941176470589,0.5294117647058824,1.7058823529411764,1.2941176470588236,-0.47058823529411764,-0.7647058823529411,9.470588235294118,8.764705882352942,3.2941176470588234,2.0,13.882352941176471,14.529411764705882,4.764705882352941,5.176470588235294,1,3,8,4,1.6470588235294117,0.47058823529411764,1.411764705882353,0.9411764705882353,10.352941176470589,5.882352941176471,10.588235294117647,16.941176470588236,3.5294117647058822,1.1764705882352942,4.235294117647059,4.9411764705882355,1.7647058823529411,0.5882352941176471,0.5882352941176471,0.11764705882352941,0.0,0.23529411764705882,0.35294117647058826,0.5882352941176471,1.4245810055865922,1.1955307262569832
Arsenal,Liverpool,3,3,1.8333333333333333,1.8888888888888888,-1,5,4,1,0.5555555555555556,0.5,0.5555555555555556,0.5,0.2777777777777778,0.1111111111111111,1.7222222222222223,2.111111111111111,1.1111111111111112,1.1111111111111112,0.6111111111111112,1.0,18.055555555555557,17.944444444444443,6.444444444444445,6.388888888888889,9.0,7.388888888888889,3.111111111111111,2.611111111111111,1,1,8,9,2.4444444444444446,2.6666666666666665,0.7777777777777778,1.8888888888888888,21.444444444444443,15.333333333333334,8.0,9.333333333333334,8.222222222222221,5.555555555555555,2.5555555555555554,3.888888888888889,2.6666666666666665,1.8888888888888888,0.8888888888888888,0.5555555555555556,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,1.4333333333333333,1.1944444444444444
Brighton,Watford,1,0,1.0,1.2222222222222223,-4,13,10,3,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.7777777777777778,1.5,1.2777777777777777,1.8333333333333333,-0.5,-0.3333333333333333,8.555555555555555,11.5,2.7222222222222223,3.0555555555555554,14.277777777777779,11.833333333333334,4.555555555555555,4.611111111111111,0,0,1,4,1.0,1.7777777777777777,1.3333333333333333,1.4444444444444444,9.0,12.333333333333334,12.0,10.222222222222221,3.0,3.6666666666666665,4.555555555555555,3.7777777777777777,1.2222222222222223,1.4444444444444444,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.4444444444444444,1.441988950276243,1.2044198895027625
Burnley,Tottenham,0,3,1.7777777777777777,1.7222222222222223,1,6,7,-1,0.5,0.5,0.5,0.5,0.2222222222222222,0.2777777777777778,0.8888888888888888,1.7222222222222223,0.6666666666666666,1.0,0.2222222222222222,0.7222222222222222,10.11111111111111,17.055555555555557,3.3333333333333335,5.5,15.88888888888889,9.0,4.166666666666667,3.2777777777777777,3,3,9,8,0.7777777777777778,1.6666666666666667,0.3333333333333333,1.3333333333333333,11.444444444444445,13.555555555555555,12.777777777777779,10.222222222222221,3.4444444444444446,4.666666666666667,3.4444444444444446,3.7777777777777777,1.8888888888888888,1.4444444444444444,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444,1.4395604395604396,1.1978021978021978
Everton,Chelsea,0,0,1.3888888888888888,2.111111111111111,-13,9,3,6,0.3888888888888889,0.6666666666666666,0.3888888888888889,0.6666666666666666,0.3888888888888889,0.2222222222222222,1.3333333333333333,1.7777777777777777,1.6666666666666667,0.7777777777777778,-0.3333333333333333,1.0,9.61111111111111,15.11111111111111,3.5,5.611111111111111,13.555555555555555,10.11111111111111,4.666666666666667,2.7777777777777777,3,3,10,10,1.8888888888888888,2.0,1.4444444444444444,0.7777777777777778,11.11111111111111,13.11111111111111,10.88888888888889,10.555555555555555,4.111111111111111,4.333333333333333,4.333333333333333,2.888888888888889,2.0,2.111111111111111,0.6666666666666666,0.6666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,1.4316939890710383,1.2076502732240437
Leicester,Man United,2,2,1.4444444444444444,2.2777777777777777,-15,8,2,6,0.3888888888888889,0.7222222222222222,0.3888888888888889,0.7222222222222222,0.3333333333333333,0.16666666666666666,1.5,2.1666666666666665,1.4444444444444444,0.6666666666666666,0.05555555555555555,1.5,10.333333333333334,13.166666666666666,3.611111111111111,4.888888888888889,14.722222222222221,12.38888888888889,4.666666666666667,4.611111111111111,3,3,13,12,1.2222222222222223,1.8888888888888888,1.3333333333333333,1.0,10.0,11.11111111111111,13.555555555555555,14.333333333333334,3.111111111111111,4.444444444444445,4.111111111111111,5.444444444444445,1.4444444444444444,1.8888888888888888,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.2222222222222222,1.423913043478261,1.201086956521739
Man City,Bournemouth,4,0,2.888888888888889,0.8888888888888888,36,1,16,-15,0.9444444444444444,0.2222222222222222,0.9444444444444444,0.2222222222222222,0.0,0.5555555555555556,3.111111111111111,0.8333333333333334,0.6666666666666666,1.3333333333333333,2.4444444444444446,-0.5,18.166666666666668,10.277777777777779,7.666666666666667,3.4444444444444446,6.277777777777778,15.055555555555555,2.0555555555555554,4.611111111111111,3,0,15,3,3.5555555555555554,0.6666666666666666,0.7777777777777778,1.2222222222222223,19.0,9.555555555555555,6.666666666666667,14.666666666666666,8.777777777777779,3.888888888888889,1.8888888888888888,4.666666666666667,2.7777777777777777,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,1.427027027027027,1.2054054054054053
